"NAME","F_CLASS","F_DESIG","LAT","LONG","ADM1","ADM2"
"Ikeji Ile","P","PPL","   7.4666","   4.9166","Osun","Oriade"
"Ikeji Forest Reserve","L","RESF","   7.4000","   4.9333","Osun","Oriade"
"Ikeji","P","PPL","   7.4333","   4.9500","Ondo","EkitiSouth-West"
"Ikeja Air-Port","S","AIRP","   6.5833","   3.3333","Lagos","Mushin"
"Ikeja","P","PPL","   6.9500","   3.2333","Ogun","Ifo"
"Ikeja","P","PPL","   6.5966","   3.3430","Lagos","Mushin"
"Ikeinyabiri","P","PPL","   4.7166","   6.0000","Rivers","SouthernIjaw"
"Ikeinsi","P","PPL","   4.5652","   6.4550","Rivers","Brass"
"Ikeia","S","AIRP","   6.5833","   3.3333","Lagos","Mushin"
"Ikei","P","PPL","   4.3147","   6.3683","Rivers","Brass"
"Ikefa","P","PPL","   7.2633","   3.8475","Oyo","IbadanSouth-West"
"Ike Enyi","P","PPL","   6.3833","   8.1666","Enugu","Izzi"
"River Ike Ebe","H","STM","   5.9500","   7.6166","Abia","Ohaozara"
"Ikebiri Creek","H","STMD","   4.4666","   5.8000","Rivers","SouthernIjaw"
"Ikebiri","P","PPL","   4.7000","   6.0000","Rivers","SouthernIjaw"
"Ike","P","PPL","   8.3500","   6.2833","Kogi","Kabba/Bu"
"Ike","P","PPL","   7.1666","   7.4833","Kogi","Olamabor"
"Ikbi","P","PPL","   7.7500","   7.9666","Benue","Apa"
"Ikawta","P","PPL","   6.4500","   3.5500","Lagos","Eti-Osa"
"Ikawmu","H","STM","   8.2166","   3.2333","Oyo","Iseyin"
"Ikawmu","P","PPL","   8.2333","   3.2000","Oyo","Iseyin"
"Ikawlaji","P","PPL","   6.6333","   2.7333","Ogun","EgbadoSouth"
"Ikawgosi","P","PPL","   7.5833","   4.9833","Ondo","EkitiWest"
"Ikawga-Zebe","P","PPL","   6.5166","   2.9500","Lagos","Badagary"
"Ikawga","P","PPL","   6.5166","   2.9500","Lagos","Badagary"
"Ikate","P","PPL","   6.4333","   3.5000","Lagos","Eti-Osa"
"Ikaro","P","PPL","   6.9500","   5.7833","Ondo","Ose"
"Ikare-Akoko","P","PPL","   7.5166","   5.7500","Ondo","AkokoNorth"
"Ikare","P","PPL","   7.5000","   5.2333","Ondo","Ikere"
"Ikare","P","PPL","   6.4166","   3.2333","Lagos","Ojo"
"Ikara","T","PK","  10.0000","   8.6500","Kaduna","Lere"
"Ikara","P","PPL","  11.1833","   8.2333","Kaduna","Ikara"
"Ika Oku","P","PPL","   5.1333","   8.0500","Akwalbom","Uruan"
"Ikao","P","PPL","   7.2000","   6.0333","Edo","OwanWest"
"Ikan Ntuen","P","PPL","   5.2333","   7.8666","Akwalbom","Itu"
"Ikanna","P","PPL","   7.0333","   3.4333","Ogun","Obafemi-Owode"
"Ikanna","P","PPL","   7.0166","   3.6333","Ogun","Obafemi-Owode"
"Ikanikpo","P","PPL","   7.1000","   7.4666","Kogi","Olamabor"
"Ikanikpa","P","PPL","   7.1000","   7.4666","Kogi","Olamabor"
"Ikang Passage","H","CHNN","   4.7666","   8.4000","Cross River","Akpabuyo"
"Ikang Creek","H","CHNN","   4.7666","   8.4000","Cross River","Akpabuyo"
"Ikang","P","PPL","   4.8000","   8.5333","Cross River","Akpabuyo"
"Ikanekpo","P","PPL","   7.1000","   7.4666","Kogi","Olamabor"
"Ikandang","P","PPL","   6.5333","   8.6833","Cross River","Ogoja"
"Lake Ikana","H","LK","   5.6666","   7.9833","Cross River","Biase"
"Ikana","P","PPL","   7.3666","   8.7166","Benue","Gboko"
"Ikache","P","PPL","   6.8500","   8.4500","Benue","Oju"
"River Ika","H","STM","   7.4500","   3.0833","Oyo","Ifeloju"
"Ika","P","PPL","  13.0500","   8.3666","Katsina","Zango"
"Ika","P","PPL","   9.8000","   8.0000","Kaduna","ZangonKa"
"Ika","P","PPL","   7.9000","   4.3333","Oyo","Ogo-Oluw"
"Ika","P","PPL","   7.5666","   7.7166","Kogi","Ankpa"
"Ika","P","PPL","   7.1166","   2.8666","Ogun","EgbadoNorth"
"Ika","P","PPL","   4.5833","   7.3666","Rivers","Khana"
"Iju Water Works","P","PPL","   6.6750","   3.3327","Lagos","Agege"
"Ijuwa","P","PPL","   8.2333","   5.8500","Kogi","YagbaEas"
"Ijuosun","P","PPL","   6.3500","   5.0166","Ondo","Irele"
"Ijuoshun","P","PPL","   6.3500","   5.0166","Ondo","Irele"
"Ijuodo","P","PPL","   6.5500","   4.6500","Ondo","Ikale"
"Ijumo Ologboni","P","PPL","   7.0166","   3.2833","Ogun","Ifo"
"Ijumo","P","PPL","   7.3500","   2.7666","Ogun","EgbadoNorth"
"Ijumaw","P","PPL","   7.3500","   2.7666","Ogun","EgbadoNorth"
"Iju Junction","P","PPL","   6.6600","   3.3222","Lagos","Agege"
"River Iju","H","STM","   6.9666","   2.9166","Ogun","EgbadoNorth"
"River Iju","H","STM","   6.5833","   3.1500","Ogun","AdoOdo/Ota"
"Iju","P","PPL","   7.4000","   5.2500","Ondo","Akure"
"Iju","P","PPL","   6.6750","   3.3327","Lagos","Agege"
"Iju","P","PPL","   6.6833","   3.1333","Ogun","AdoOdo/Ota"
"Ijowa","P","PPL","   8.2333","   5.8500","Kogi","YagbaEas"
"Ijoun","P","PPL","   7.1333","   2.8666","Ogun","EgbadoNorth"
"Ijotan","P","PPL","   6.4833","   2.9833","Lagos","Badagary"
"Ijorbe","P","PPL","   7.6166","  10.1166","Taraba","Donga"
"Ijora Village","P","PPL","   6.4666","   3.3666","Lagos","LagosIsland"
"Ijora","P","PPL","   6.4663","   3.3766","Lagos","LagosIsland"
"Ijo Odo","P","PPL","   6.1833","   4.7000","Ondo","IlajeEseodo"
"Ijomu Oro","P","PPL","   8.2500","   4.9166","Kwara","Irepodun"
"Ijomu","P","PPL","   6.6166","   2.9500","Ogun","AdoOdo/Ota"
"Ijomo","P","PPL","   8.2500","   4.9166","Kwara","Irepodun"
"Ijomi","P","PPL","   6.4833","   2.7500","Lagos","Badagary"
"Ijom","P","PPL","   5.7833","   8.0000","Cross River","Biase"
"Ijolapamo","P","PPL","   8.0166","   4.0833","Oyo","Orire"
"Ijoko Station","P","PPL","   6.7500","   3.2666","Ogun","AdoOdo/Ota"
"Ijoko Lemode","P","PPL","   6.7333","   3.3000","Ogun","Ifo"
"Ijokodo","P","PPL","   7.0166","   3.9000","Ogun","IjebuNorth"
"Ijoko","P","PPL","   6.8333","   3.6333","Ogun","Shagamu"
"Ijoko","P","PPL","   6.7500","   3.2666","Ogun","AdoOdo/Ota"
"Ijokiri","P","PPL","   4.4486","   6.6063","Rivers","Akukutor"
"Ijoho","P","PPL","   7.0833","   8.6666","Benue","Konshish"
"Ijogo","P","PPL","   6.6500","   8.2000","Enugu","Izzi"
"Ijofin","P","PPL","   6.5000","   2.7166","",""
"Ijo","P","PPL","   7.7166","   8.7333","Benue","Gwer"
"Ijio","P","PPL","   7.9333","   2.9666","Oyo","Kajola"
"Ijinga","P","PPL","  10.5833","   6.2166","Kaduna","Birnin-G"
"Ijimoba","P","PPL","   7.8333","   4.3166","Osun","Ejigbo"
"Ijimaba","P","PPL","   7.8333","   4.3166","Osun","Ejigbo"
"Ijil","P","PPL","   7.0833","   8.7833","Benue","Konshish"
"Ijiku","P","PPL","   7.1500","   6.2500","Edo","EtsakoWe"
"Ijibollo","P","PPL","   6.3000","   8.3833","Enugu","Abakalik"
"Iji","P","PPL","   8.2833","   5.0166","Kwara","Irepodun"
"Ijeun","P","PPL","   7.6666","   3.4500","Oyo","Ibarapa"
"Ijeun","P","PPL","   7.3000","   3.2666","Ogun","Odeda"
"Ijeun","P","PPL","   7.0666","   3.5666","Ogun","Obafemi-Owode"
"Ijesha Ishu","P","PPL","   7.7166","   5.5000","Ondo","Ikole"
"Ijesha-Ijebu","P","PPL","   6.9166","   3.7666","Ogun","IjebuOde"
"Ijesha","P","PPL","   6.9166","   3.7666","Ogun","IjebuOde"
"Ijero Ekiti","P","PPL","   7.8166","   5.0833","Ondo","Ijero"
"Ijero","P","PPL","   7.8166","   5.0833","Ondo","Ijero"
"Ijerbe","P","PPL","   7.6166","  10.1166","Taraba","Donga"
"Ijer","P","PPL","   7.5333","   8.8000","Benue","Gboko"
"Ijemu","P","PPL","   7.5166","   4.3666","Osun","Ayedaade"
"Ijemo","P","PPL","   7.1666","   3.6666","Ogun","Odeda"
"Ijemo","P","PPL","   7.0666","   3.5666","Ogun","Obafemi-Owode"
"Ijemo","P","PPL","   7.0666","   3.4166","Ogun","Obafemi-Owode"
"Ijemo","P","PPL","   6.9500","   3.4500","Ogun","Obafemi-Owode"
"Ijemma Unor","P","PPL","   6.0166","   6.3666","Delta","AniochaS"
"Ijema","P","PPL","   6.0166","   6.3666","Delta","AniochaS"
"Ijelejele","P","PPL","   5.3833","   5.5500","Delta","Burutu"
"Ijegwu","P","PPL","   6.8166","   8.8666","Cross River","Yala Cross"
"Ijegunmo","P","PPL","   7.1333","   5.5666","Ondo","Owo"
"Ijegun","P","PPL","   6.5172","   3.2566","Lagos","Ojo"
"Ijegu","P","PPL","   6.7333","   8.6833","Cross River","Yala Cross"
"Ijegge","P","PPL","   7.6833","   7.8166","Benue","Apa"
"Ijede","P","PPL","   6.5666","   3.6000","Lagos","Mainland"
"Ijedda","P","PPL","   7.6500","   4.8333","Osun","Oriade"
"Ijeda","P","PPL","   7.6500","   4.8333","Osun","Oriade"
"Ijebu Ode","P","PPL","   6.8166","   3.9333","Ogun","IjebuOde"
"Ijebu Ijesha","P","PPL","   7.6833","   4.8166","Osun","Oriade"
"Ijebu Ijesha","P","PPL","   6.9166","   3.7666","Ogun","IjebuOde"
"Ijebu Igbo","P","PPL","   6.9666","   4.0000","Ogun","IjebuNorth"
"Ijebu Ife","P","PPL","   6.7833","   4.0333","Ogun","IjebuEast"
"Ijebu","P","PPL","   7.1833","   3.4000","Ogun","Odeda"
"Ije","P","PPL","   7.3000","   8.7333","Benue","Gboko"
"Ije","P","PPL","   7.0333","   8.9000","Benue","Vandeiky"
"Ije","P","PPL","   6.8333","   8.8166","Cross River","Yala Cross"
"Ijayie","P","PPL","   6.5500","   2.8333","Ogun","EgbadoSouth"
"Ijawtun","P","PPL","   6.4833","   2.9833","Lagos","Badagary"
"Ijawmu","P","PPL","   6.6166","   2.9500","Ogun","AdoOdo/Ota"
"Ijawmi","P","PPL","   6.4833","   2.7500","Lagos","Badagary"
"Ijawkiri","P","PPL","   4.4780","   6.3250","Rivers","Brass"
"Ijaw Camps","S","CMP","   6.2666","   5.4166","Edo","OviaSouth-West"
"Ijaw Camps","S","CMP","   6.2500","   5.3666","Edo","OviaSouth-West"
"Ijaw Camp","S","CMP","   6.2500","   5.3666","Edo","OviaSouth-West"
"Ijawaya","P","PPL","   7.9166","   4.0166","Oyo","Oyo"
"Ijaw","P","PPL","   4.4747","   6.2630","Rivers","Brass"
"Ijase","P","PPL","   8.0000","   4.1000","Oyo","Orire"
"Ijaregbe","P","PPL","   7.6833","   4.7666","Osun","Oriade"
"Ijare","P","PPL","   7.3666","   5.1666","Ondo","Ifedore"
"Ijara","P","PPL","   8.2500","   5.0333","Kwara","Irepodun"
"Ijapo","P","PPL","   7.1166","   3.3166","Ogun","AbeokutaNorth"
"Ija Ogun","P","PPL","   7.8500","   3.8000","Oyo","Oyo"
"Ijansa","P","PPL","   5.4000","   5.5333","Delta","Burutu"
"Ijano","P","PPL","   7.5500","   4.6833","Osun","Atakumosa"
"Ijanna","P","PPL","   6.9333","   3.0166","Ogun","EgbadoNorth"
"Ijankuta","P","PPL","   6.7166","   6.6333","Edo","EsanSout"
"Ijanikin","P","PPL","   6.5000","   3.1333","Lagos","Ojo"
"Ijan Ekiti","P","PPL","   7.6166","   5.4000","Ondo","EkitiEas"
"Ijana Yeye","P","PPL","   8.6166","   4.1166","Oyo","Irepo"
"Ijana","P","PPL","   8.8000","   4.1833","Kwara","Moro"
"Ijana","P","PPL","   8.6333","   4.1166","Oyo","Irepo"
"Ijana","P","PPL","   7.5500","   4.6833","Osun","Atakumosa"
"Ijan","P","PPL","   8.1833","   4.9333","Kwara","Irepodun"
"Ijan","P","PPL","   7.6166","   5.4000","Ondo","EkitiEas"
"Ijami","P","PPL","   7.1833","   8.0333","Benue","Oturkpo"
"Ijama","P","PPL","   6.5500","   8.6500","Cross River","Ogoja"
"Ijale Papa","P","PPL","   7.2000","   3.2000","Ogun","AbeokutaNorth"
"Ijale Orile","P","PPL","   7.1833","   3.1833","Ogun","AbeokutaNorth"
"Ijale Ketu","P","PPL","   7.2000","   2.8333","Ogun","EgbadoNorth"
"Ijale","P","PPL","   7.2000","   2.8333","Ogun","EgbadoNorth"
"Ijakpes Camp","S","CMP","   6.2833","   5.4166","Edo","OviaSouth-West"
"Ijakpe Camp","S","CMP","   6.2833","   5.4166","Edo","OviaSouth-West"
"Ijako Orile","P","PPL","   7.0500","   3.1166","Ogun","EgbadoNorth"
"Ijako","P","PPL","   6.7333","   3.2166","Ogun","AdoOdo/Ota"
"Ijako","P","PPL","   6.6000","   2.9166","Ogun","EgbadoSouth"
"Ijaka Oke","P","PPL","   7.2000","   2.9000","Ogun","EgbadoNorth"
"Ijaka Isale","P","PPL","   7.1833","   2.9000","Ogun","EgbadoNorth"
"Ijaka","P","PPL","   7.1833","   2.9333","Ogun","EgbadoNorth"
"Ijaka","P","PPL","   7.1833","   2.9000","Ogun","EgbadoNorth"
"Ijaiye Orile","P","PPL","   7.6311","   3.8488","Oyo","Akinyele"
"Ijaiye Oke","P","PPL","   7.3166","   3.2333","Ogun","Odeda"
"Ijaiye Isale","P","PPL","   7.3166","   3.2333","Ogun","Odeda"
"Ijaiye Forest Reserve","L","RESF","   7.6666","   3.7500","Oyo","Afijio"
"Ijaiye","P","PPL","   8.2333","   3.2333","Oyo","Iseyin"
"Ijaiye","P","PPL","   7.6311","   3.8488","Oyo","Akinyele"
"Ijaiye","P","PPL","   7.2666","   3.3666","Ogun","Odeda"
"Ijaiye","P","PPL","   7.1833","   3.2666","Ogun","AbeokutaNorth"
"Ijaiye","P","PPL","   7.0000","   3.5333","Ogun","Obafemi-Owode"
"Ijaiye","P","PPL","   6.9833","   3.5666","Ogun","Obafemi-Owode"
"Ijaiye","P","PPL","   6.6644","   3.2872","Lagos","Ikeja"
"Ijaiye","P","PPL","   6.5500","   2.8333","Ogun","EgbadoSouth"
"Ijaho","P","PPL","   7.1000","   8.6333","Benue","Konshish"
"Ija Gwari","P","PPL","   9.2413","   7.2836","Niger","Suleja"
"Ijagun","P","PPL","   6.7833","   3.9333","Ogun","IjebuOde"
"Ijagon","P","PPL","   6.8166","   3.5500","Ogun","Shagamu"
"Ijagemo","P","PPL","   7.8333","   4.4166","Osun","Egbedore"
"Ijagemo","P","PPL","   6.5000","   3.2333","Lagos","Ojo"
"Ijagbo Offa","P","PPL","   8.1666","   4.7333","Kwara","Offa"
"Ijagbo","P","PPL","   8.1666","   4.7333","Kwara","Offa"
"Ijagbe","P","PPL","   8.1833","   5.8833","Kogi","YagbaEas"
"Ijagba Creek","P","PPL","   6.5666","   4.1166","Lagos","Epe"
"Ijagba","P","PPL","   6.8333","   5.7500","Ondo","Ose"
"Ijagba","P","PPL","   6.6000","   4.1333","Ogun","IjebuEast"
"Ijado Ajegunle","P","PPL","   7.7500","   4.0000","Oyo","Afijio"
"Ijado Agbo","P","PPL","   6.9333","   2.9833","Ogun","EgbadoNorth"
"River Ijado","H","STM","   6.9166","   2.9166","Ogun","EgbadoNorth"
"Ijado","P","PPL","   7.9333","   4.3666","Oyo","Surulere"
"Ijado","P","PPL","   6.9333","   2.9833","Ogun","EgbadoNorth"
"Ijade","P","PPL","   7.3333","   3.3000","Ogun","Odeda"
"Ijabe","P","PPL","   8.0333","   4.7000","Osun","Odo0tin"
"Ija","P","PPL","   9.2413","   7.2836","Niger","Suleja"
"Ija","P","PPL","   7.2500","  10.1666","Taraba","Takum"
"Iiashe","P","PPL","   6.7000","   2.7833","",""
"Ihyev","P","PPL","   7.8500","   8.5166","Benue","Makurdi"
"Ihuokopara","P","PPL","   6.3166","   7.6666","Enugu","Nkanu"
"Ihuo","P","PPL","   5.5666","   7.1000","Imo","Ikeduru"
"Ihunsa","P","PPL","   6.6833","   2.7833","Ogun","EgbadoSouth"
"Ihunbo","P","PPL","   6.7000","   2.8500","Ogun","EgbadoSouth"
"Ihumbaw","P","PPL","   6.7000","   2.8500","Ogun","EgbadoSouth"
"Ihuibe","P","PPL","   5.9833","   7.7000","Enugu","Awgu"
"Ihugh Forest Reserve","L","RESF","   7.0000","   9.0166","Benue","Vandeiky"
"Ihugh","P","PPL","   7.0166","   9.0333","Benue","Vandeiky"
"Ihube","P","PPL","   5.8666","   7.3666","Imo","Okigwe"
"Ihua","P","PPL","   7.0833","   8.7000","Benue","Konshish"
"Ihongu","P","PPL","   8.0666","   8.7833","Benue","Guma"
"Ihom","P","PPL","   7.7166","   8.8833","Benue","Gboko"
"Ihom","P","PPL","   7.4333","   8.5500","Benue","Gwer"
"Ihom","P","PPL","   7.1500","   8.9500","Benue","Ushongo"
"Ihoke","P","PPL","   7.6500","   7.7833","Benue","Apa"
"Iho","P","PPL","   8.4833","   4.4166","Kwara","Asa"
"Iho","P","PPL","   6.6166","   5.9833","Edo","Orhionmw"
"Ihiuna","P","PPL","   7.3166","   8.6333","Benue","Gboko"
"Ihitte Ogwa","P","PPL","   5.6166","   7.1000","Imo","Mbaitoli"
"Ihitte","P","PPL","   5.6000","   7.2833","Imo","Ihitte/U"
"Ihite Owerri","P","PPL","   5.8666","   7.0166","Imo","Orlu"
"Ihite Nansa","P","PPL","   5.8666","   7.0000","Imo","Orlu"
"Ihite Ihiala","P","PPL","   5.8166","   6.8166","Anambra","Ihiala"
"Ihite","P","PPL","   5.4833","   7.2833","Imo","Ezinihit"
"Ihite","P","PPL","   5.4833","   7.1000","Imo","Owerri"
"Ihite","P","PPL","   5.3666","   7.1833","Imo","Ngor-Okp"
"Ihioma","P","PPL","   5.8000","   7.0000","Imo","Orlu"
"Ihim","P","PPL","   5.4666","   7.5833","Abia","Ikwuano"
"Ihie Ndume","P","PPL","   5.5166","   7.5166","Abia","Umuahia"
"Ihie","P","PPL","   5.5333","   7.5333","Abia","Umuahia"
"Ihie","P","PPL","   5.0166","   7.3166","Abia","Obioma-N"
"Ihiala","P","PPL","   5.8500","   6.8500","Anambra","Ihiala"
"Ihiagwa","P","PPL","   5.4000","   7.0166","Imo","Ngor-Okp"
"Ihia","P","PPL","   5.1766","   6.9627","Rivers","Etche"
"Iheuokpara","P","PPL","   6.3166","   7.6666","Enugu","Nkanu"
"Iheorji","P","PPL","   5.1666","   7.4000","Abia","Obioma-N"
"Ihenta","P","PPL","   5.6166","   7.8166","Abia","Ohafia Abia"
"Ihembosi","P","PPL","   5.9166","   6.8833","Anambra","NnewiSou"
"Ihembe","P","PPL","   7.2000","   8.9166","Benue","Ushongo"
"Ihembe","P","PPL","   7.1500","   8.9500","Benue","Ushongo"
"Ihemba","P","PPL","   6.6833","   9.5500","Benue","Kwande"
"Ihe","P","PPL","   6.2333","   7.4666","Enugu","Awgu"
"Ihanme","P","PPL","   7.0166","   8.9833","Benue","Vandeiky"
"Ihange","P","PPL","   7.0166","   8.9000","Benue","Konshish"
"Ihalav","P","PPL","   7.9166","   8.5833","Benue","Guma"
"Ihala","P","PPL","   5.8666","   6.7833","Anambra","Ogbaru"
"Ihaka","P","PPL","   6.9166","   7.4166","Enugu","Igbo-Eze"
"Ihaija","P","PPL","   6.5833","   8.4500","Cross River","Yala Cross"
"Igwugwu","P","PPL","   6.8833","   7.5000","Enugu","Isi-Uzo"
"Igwugwa","P","PPL","   6.8833","   7.5000","Enugu","Isi-Uzo"
"River Igwu","H","STM","   5.4166","   7.8000","Akwalbom","Ini"
"Igwowan","P","PPL","   6.4000","   5.3333","Edo","OviaSouth-West"
"Igwoshodi","P","PPL","   6.4000","   5.5333","Edo","OviaNort"
"Igwogwo","P","PPL","   6.9500","   7.2166","Kogi","Idah"
"Igwogun","P","PPL","   6.5666","   5.3166","Edo","OviaSouth-West"
"Igweowieoba","P","PPL","   6.4166","   5.7833","Edo","Orhionmw"
"Igweledeoha","P","PPL","   6.6333","   8.2333","Enugu","Izzi"
"Igwedayi","P","PPL","   6.3500","   5.5333","Edo","OviaNort"
"Igwe","P","PPL","   7.1833","   6.0833","Edo","OwanWest"
"Igwe","P","PPL","   7.1500","   6.0500","Edo","OwanWest"
"Igwara","P","PPL","   9.9666","   8.7166","Plateau","Bassa"
"Igwaka","P","PPL","   6.9500","   7.2333","Kogi","Idah"
"Igwa","P","PPL","   9.3833","   7.2833","Niger","Gurara"
"Iguzama","P","PPL","   6.4166","   5.4833","Edo","OviaNort"
"Iguye","P","PPL","   6.5666","   5.5000","Edo","OviaNort"
"Igurowo","P","PPL","   6.9166","   4.8833","Ondo","Odigbo"
"Igure","P","PPL","   6.1833","   5.8833","Edo","Orhionmw"
"Igurda","P","PPL","   7.1333","  11.0833","Taraba","Sardauna"
"Igura","P","PPL","   7.4333","   8.2166","Benue","Gwer"
"Iguozogbar","P","PPL","   6.3833","   6.0166","Edo","Orhionmw"
"Iguozogban","P","PPL","   6.3833","   6.0000","Edo","Orhionmw"
"Iguozevbaru","P","PPL","   6.4833","   5.8333","Edo","Orhionmw"
"Iguosula","P","PPL","   6.3500","   5.5000","Edo","OviaNort"
"Iguosodin","P","PPL","   6.4000","   5.5333","Edo","OviaNort"
"Iguoshodi Nebudin","P","PPL","   6.4500","   5.5333","Edo","OviaNort"
"Iguosagie","P","PPL","   6.5000","   5.5166","Edo","OviaNort"
"Iguosagban","P","PPL","   6.4500","   5.4833","Edo","OviaNort"
"Iguosa","P","PPL","   6.4333","   5.6000","Edo","OviaNort"
"Iguoriakhi","P","PPL","   6.4833","   5.4666","Edo","OviaNort"
"Iguomon","P","PPL","   6.7333","   5.4166","Edo","OviaNort"
"Iguomo","P","PPL","   6.4833","   5.4833","Edo","OviaNort"
"Iguomo","P","PPL","   6.4666","   5.5000","Edo","OviaNort"
"Iguomo","P","PPL","   6.4000","   6.0333","Edo","Orhionmw"
"Iguomo","P","PPL","   6.3333","   5.7333","Edo","Orhionmw"
"Iguokolo","P","PPL","   6.4833","   5.3833","Edo","OviaSouth-West"
"Iguokole","P","PPL","   6.4833","   5.3833","Edo","OviaSouth-West"
"Iguohemwen","P","PPL","   6.2166","   5.4333","Edo","OviaSouth-West"
"Iguohan","P","PPL","   6.1833","   5.8000","Edo","Orhionmw"
"Iguogun","P","PPL","   6.5666","   5.3166","Edo","OviaSouth-West"
"Iguoghae","P","PPL","   6.3500","   5.8833","Edo","Orhionmw"
"Iguododo","P","PPL","   6.2166","   6.0000","Edo","Orhionmw"
"Iguobazuwa","P","PPL","   6.5666","   5.3500","Edo","OviaSouth-West"
"Iguobazowa","P","PPL","   6.5666","   5.3500","Edo","OviaSouth-West"
"Igun Waterside","P","PPL","   5.7500","   5.9833","Delta","EthiopeE"
"Igunshin","P","PPL","   6.9500","   4.8666","Ondo","Ondo"
"Igunrin Hill","T","HLL","   7.8166","   3.6333","Oyo","Iseyin"
"Igunnu Akabo","P","PPL","   6.6000","   2.8500","Ogun","EgbadoSouth"
"Igumale","P","PPL","   6.8000","   7.9666","Benue","Ado"
"Igulala","P","PPL","   6.7666","   7.0500","Enugu","Uzo-Uwani"
"Iguiyase","P","PPL","   6.3833","   5.9166","Edo","Orhionmw"
"Iguiodia","P","PPL","   6.4833","   5.5833","Edo","OviaNort"
"Iguikpe","P","PPL","   6.2000","   5.5500","Edo","Oredo Edo"
"Iguikhimwiv","P","PPL","   6.5000","   5.6166","Edo","OviaNort"
"Iguhoro","P","PPL","   6.6500","   5.5666","Edo","OviaNort"
"Iguhie","P","PPL","   6.2666","   5.5333","Edo","Oredo Edo"
"Iguezoba","P","PPL","   6.1666","   5.4333","Edo","OviaSouth-West"
"Igueze","P","PPL","   6.5833","   5.5000","Edo","OviaNort"
"Igueze","P","PPL","   6.4666","   5.2666","Edo","OviaSouth-West"
"River Iguevinyoba","H","STM","   6.6666","   5.3333","Edo","OviaNort"
"Iguerhahon","P","PPL","   6.4333","   5.1666","Edo","OviaSouth-West"
"Iguerahon","P","PPL","   6.4333","   5.1666","Edo","OviaSouth-West"
"Iguenan","P","PPL","   6.4000","   5.6666","Edo","Orhionmw"
"Iguemokhua","P","PPL","   6.1333","   5.8166","Edo","Orhionmw"
"Iguelenisi","P","PPL","   6.3333","   5.9500","Edo","Orhionmw"
"Iguelenebue","P","PPL","   6.3500","   5.9333","Edo","Orhionmw"
"Iguelegbon","P","PPL","   6.2000","   5.4666","Edo","OviaSouth-West"
"Iguelaho","P","PPL","   6.4666","   5.2333","Edo","OviaSouth-West"
"Igueladidi","P","PPL","   6.4833","   5.2666","Edo","OviaSouth-West"
"Iguehana","P","PPL","   6.3166","   5.9166","Edo","Orhionmw"
"Iguehan","P","PPL","   6.4000","   5.6666","Edo","Orhionmw"
"Iguegbe","P","PPL","   6.3666","   5.9500","Edo","Orhionmw"
"Iguefole","P","PPL","   6.4333","   5.3333","Edo","OviaSouth-West"
"Igude","P","PPL","   6.5000","   2.7833","Ogun","EgbadoSouth"
"Iguatakpo","P","PPL","   6.5666","   5.3000","Edo","OviaSouth-West"
"Iguatakpa","P","PPL","   6.5666","   5.3000","Edo","OviaSouth-West"
"Iguasa","P","PPL","   6.3166","   5.5666","Edo","Oredo Edo"
"Iguan","P","PPL","   6.7019","   3.3852","Ogun","Ifo"
"Iguagbon","P","PPL","   6.4166","   5.9333","Edo","Orhionmw"
"Iguafole","P","PPL","   6.4333","   5.3333","Edo","OviaSouth-West"
"Iguadolor","P","PPL","   6.4166","   5.5500","Edo","OviaNort"
"Igu","H","STM","   5.4166","   7.8000","Akwalbom","Ini"
"Igu","P","PPL","   9.9833","   7.1833","Niger","Shiroro"
"Igu","P","PPL","   9.2833","   7.4666","FCT","AbujaMun"
"Igu","P","PPL","   6.5000","   2.7833","Ogun","EgbadoSouth"
"Igrita","P","PPL","   4.9550","   7.0205","Rivers","Etche"
"Igrita","P","PPL","   4.9166","   6.9166","Rivers","Ikwerre"
"Igporin Hill","T","HLL","   8.6833","   4.8500","Kwara","IlorinWe"
"Igporin","P","PPL","   8.6666","   4.8833","Kwara","IlorinWe"
"Igozula","P","PPL","   6.5000","   5.7166","Edo","Orhionmw"
"Igoyo","P","PPL","   5.9000","   5.6000","Delta","Sapele"
